0,137,342,164,429,85,48.85028475952493
1,7,357,47,445,77,43.55744249737428
2,101,341,160,427,197,45.570477581687754
3,37,337,100,430,166,43.9061874443108
4,17,316,118,438,80,47.541147726628864
5,11,276,167,457,98,48.930460834963895
6,4,233,75,402,114,53.8628234565332
7,121,255,89,440,120,49.312828792539534
8,107,356,28,456,70,51.54142016656097
9,104,312,79,446,144,55.71486677929534
